Location,Period,Time,Direction,Plate
Chereb Lane,PM,6:00 PM,Westbound,7188
Chereb Lane,PM,6:00 PM,Westbound,4026
Chereb Lane,PM,6:00 PM,Westbound,2308
Chereb Lane,PM,6:00 PM,Westbound,2481
Chereb Lane,PM,6:00 PM,Westbound,7832
Chereb Lane,PM,6:00 PM,Westbound,9789
Chereb Lane,PM,6:00 PM,Westbound,8678
Chereb Lane,PM,6:00 PM,Westbound,5067
Chereb Lane,PM,6:00 PM,Westbound,3567
Chereb Lane,PM,6:00 PM,Westbound,4099
Chereb Lane,PM,6:00 PM,Westbound,2454
Chereb Lane,PM,6:15 PM,Westbound,7323
Chereb Lane,PM,6:15 PM,Westbound,5481
Chereb Lane,PM,6:15 PM,Westbound,9551
Chereb Lane,PM,6:15 PM,Westbound,8074
Chereb Lane,PM,6:15 PM,Westbound,8048
Chereb Lane,PM,6:15 PM,Westbound,4853
Chereb Lane,PM,6:15 PM,Westbound,5554
Chereb Lane,PM,6:15 PM,Westbound,7744
Chereb Lane,PM,6:15 PM,Westbound,2705
Chereb Lane,PM,6:15 PM,Westbound,3873
Chereb Lane,PM,6:15 PM,Westbound,9453
Chereb Lane,PM,6:15 PM,Westbound,2308
Chereb Lane,PM,6:15 PM,Westbound,4432
Chereb Lane,PM,6:15 PM,Westbound,2952
Chereb Lane,PM,6:15 PM,Westbound,7319
Chereb Lane,PM,6:30 PM,Westbound,7461
Chereb Lane,PM,6:30 PM,Westbound,9396
Chereb Lane,PM,6:30 PM,Westbound,7370
Chereb Lane,PM,6:30 PM,Westbound,4982
Chereb Lane,PM,6:30 PM,Westbound,4612
Chereb Lane,PM,6:30 PM,Westbound,7720
Chereb Lane,PM,6:30 PM,Westbound,1003
Chereb Lane,PM,6:30 PM,Westbound,4036
Chereb Lane,PM,6:30 PM,Westbound,4612
Chereb Lane,PM,6:30 PM,Westbound,3973
Chereb Lane,PM,6:30 PM,Westbound,2284
Chereb Lane,PM,6:30 PM,Westbound,4255
Chereb Lane,PM,6:30 PM,Westbound,8318
Chereb Lane,PM,6:30 PM,Westbound,2561
Chereb Lane,PM,6:30 PM,Westbound,9771
Chereb Lane,PM,6:30 PM,Westbound,6041
Chereb Lane,PM,6:30 PM,Westbound,7554
Chereb Lane,PM,6:45 PM,Westbound,7342
Chereb Lane,PM,6:45 PM,Westbound,8750
Chereb Lane,PM,6:45 PM,Westbound,4631
Chereb Lane,PM,6:45 PM,Westbound,8440
Chereb Lane,PM,6:45 PM,Westbound,963
Chereb Lane,PM,6:45 PM,Westbound,1179
Chereb Lane,PM,6:45 PM,Westbound,2830
Chereb Lane,PM,6:45 PM,Westbound,5593
Chereb Lane,PM,6:45 PM,Westbound,1019
Chereb Lane,PM,6:45 PM,Westbound,8179
Chereb Lane,PM,6:45 PM,Westbound,9956
Chereb Lane,PM,6:45 PM,Westbound,7027
Chereb Lane,PM,6:45 PM,Westbound,2752
Chereb Lane,PM,6:45 PM,Westbound,3458
Chereb Lane,PM,6:45 PM,Westbound,1257
Chereb Lane,PM,6:45 PM,Westbound,9834
Lincoln Ave,AM,6:00 AM,Northbound,2404
Lincoln Ave,AM,6:00 AM,Northbound,9725
Lincoln Ave,AM,6:15 AM,Northbound,8478
Lincoln Ave,AM,6:15 AM,Northbound,4605
Lincoln Ave,AM,6:15 AM,Northbound,ZWFY
Lincoln Ave,AM,6:15 AM,Northbound,7275
Lincoln Ave,AM,6:15 AM,Northbound,7UZD
Lincoln Ave,AM,6:30 AM,Northbound,9469
Lincoln Ave,AM,6:30 AM,Northbound,8424
Lincoln Ave,AM,6:30 AM,Northbound,9698
Lincoln Ave,AM,6:30 AM,Northbound,5259
Lincoln Ave,AM,6:30 AM,Northbound,4237
Lincoln Ave,AM,6:30 AM,Northbound,7186
Lincoln Ave,AM,6:30 AM,Northbound,8853
Lincoln Ave,AM,6:30 AM,Northbound,1536
Lincoln Ave,AM,6:30 AM,Northbound,1352
Lincoln Ave,AM,6:30 AM,Northbound,4276
Lincoln Ave,AM,6:45 AM,Northbound,3566
Lincoln Ave,AM,6:45 AM,Northbound,8190
Lincoln Ave,AM,6:45 AM,Northbound,5629
Lincoln Ave,AM,6:45 AM,Northbound,1505
Lincoln Ave,AM,6:45 AM,Northbound,41SV
Lincoln Ave,AM,6:45 AM,Northbound,6821
Lincoln Ave,AM,6:45 AM,Northbound,3973
Lincoln Ave,AM,7:00 AM,Northbound,7TBB
Lincoln Ave,AM,7:00 AM,Northbound,2273
Lincoln Ave,AM,7:00 AM,Northbound,127C
Lincoln Ave,AM,7:00 AM,Northbound,3039
Lincoln Ave,AM,7:00 AM,Northbound,8595
Lincoln Ave,AM,7:00 AM,Northbound,3818
Lincoln Ave,AM,7:00 AM,Northbound,9232
Lincoln Ave,AM,7:00 AM,Northbound,3617
Lincoln Ave,AM,7:15 AM,Northbound,3363
Lincoln Ave,AM,7:15 AM,Northbound,5621
Lincoln Ave,AM,7:15 AM,Northbound,C235
Lincoln Ave,AM,7:15 AM,Northbound,8711
Lincoln Ave,AM,7:15 AM,Northbound,9910
Lincoln Ave,AM,7:15 AM,Northbound,9770
Lincoln Ave,AM,7:15 AM,Northbound,NYM1
Lincoln Ave,AM,7:15 AM,Northbound,1378
Lincoln Ave,AM,7:15 AM,Northbound,8622
Lincoln Ave,AM,7:15 AM,Northbound,6296
Lincoln Ave,AM,7:15 AM,Northbound,4867
Lincoln Ave,AM,7:30 AM,Northbound,1044
Lincoln Ave,AM,7:30 AM,Northbound,6900
Lincoln Ave,AM,7:30 AM,Northbound,6517
Lincoln Ave,AM,7:30 AM,Northbound,4905
Lincoln Ave,AM,7:30 AM,Northbound,8476
Lincoln Ave,AM,7:30 AM,Northbound,3316
Lincoln Ave,AM,7:30 AM,Northbound,4648
Lincoln Ave,AM,7:30 AM,Northbound,2830
Lincoln Ave,AM,7:30 AM,Northbound,6677
Lincoln Ave,AM,7:30 AM,Northbound,4204
Lincoln Ave,AM,7:30 AM,Northbound,9843
Lincoln Ave,AM,7:30 AM,Northbound,6902
Lincoln Ave,AM,7:30 AM,Northbound,1352
Lincoln Ave,AM,7:45 AM,Northbound,3745
Lincoln Ave,AM,7:45 AM,Northbound,7537
Lincoln Ave,AM,7:45 AM,Northbound,5477
Lincoln Ave,AM,7:45 AM,Northbound,6476
Lincoln Ave,AM,7:45 AM,Northbound,7160
Lincoln Ave,AM,7:45 AM,Northbound,1547
Lincoln Ave,AM,7:45 AM,Northbound,8370
Lincoln Ave,AM,7:45 AM,Northbound,9556
Lincoln Ave,AM,7:45 AM,Northbound,47KZ
Lincoln Ave,AM,7:45 AM,Northbound,6310
Lincoln Ave,AM,7:45 AM,Northbound,00DS
Lincoln Ave,AM,7:45 AM,Northbound,11MJ
Lincoln Ave,AM,7:45 AM,Northbound,3784
Lincoln Ave,AM,7:45 AM,Northbound,7032
Lincoln Ave,AM,7:45 AM,Northbound,NAID
Lincoln Ave,AM,7:45 AM,Northbound,7405
Lincoln Ave,AM,7:45 AM,Northbound,2449
Lincoln Ave,AM,7:45 AM,Northbound,811V
Lincoln Ave,AM,7:45 AM,Northbound,6947
Lincoln Ave,AM,7:45 AM,Northbound,5156
Lincoln Ave,AM,7:45 AM,Northbound,2812
Lincoln Ave,AM,8:00 AM,Northbound,4142
Lincoln Ave,AM,8:00 AM,Northbound,7776
Lincoln Ave,AM,8:00 AM,Northbound,8740
Lincoln Ave,AM,8:00 AM,Northbound,2409
Lincoln Ave,AM,8:00 AM,Northbound,9937
Lincoln Ave,AM,8:00 AM,Northbound,9344
Lincoln Ave,AM,8:00 AM,Northbound,9954
Lincoln Ave,AM,8:00 AM,Northbound,28BB
Lincoln Ave,AM,8:00 AM,Northbound,47KZ
Lincoln Ave,AM,8:00 AM,Northbound,1085
Lincoln Ave,AM,8:15 AM,Northbound,1733
Lincoln Ave,AM,8:15 AM,Northbound,8714
Lincoln Ave,AM,8:15 AM,Northbound,6729
Lincoln Ave,AM,8:15 AM,Northbound,3753
Lincoln Ave,AM,8:15 AM,Northbound,2061
Lincoln Ave,AM,8:15 AM,Northbound,9509
Lincoln Ave,AM,8:15 AM,Northbound,9760
Lincoln Ave,AM,8:15 AM,Northbound,5814
Lincoln Ave,AM,8:15 AM,Northbound,4780
Lincoln Ave,AM,8:15 AM,Northbound,1607
Lincoln Ave,AM,8:15 AM,Northbound,2421
Lincoln Ave,AM,8:15 AM,Northbound,3436
Lincoln Ave,AM,8:15 AM,Northbound,6010
Lincoln Ave,AM,8:30 AM,Northbound,9347
Lincoln Ave,AM,8:30 AM,Northbound,7268
Lincoln Ave,AM,8:30 AM,Northbound,34BT
Lincoln Ave,AM,8:30 AM,Northbound,6522
Lincoln Ave,AM,8:30 AM,Northbound,5422
Lincoln Ave,AM,8:30 AM,Northbound,3841
Lincoln Ave,AM,8:30 AM,Northbound,9855
Lincoln Ave,AM,8:30 AM,Northbound,7609
Lincoln Ave,AM,8:30 AM,Northbound,9511
Lincoln Ave,AM,8:30 AM,Northbound,4605
Lincoln Ave,AM,8:30 AM,Northbound,5361
Lincoln Ave,AM,8:45 AM,Northbound,7402
Lincoln Ave,AM,8:45 AM,Northbound,9344
Lincoln Ave,AM,8:45 AM,Northbound,1669
Lincoln Ave,AM,8:45 AM,Northbound,379E
Lincoln Ave,AM,8:45 AM,Northbound,3597
Lincoln Ave,AM,8:45 AM,Northbound,3693
Lincoln Ave,AM,8:45 AM,Northbound,9074
Lincoln Ave,AM,8:45 AM,Northbound,1160
Lincoln Ave,AM,8:45 AM,Northbound,6296
Lincoln Ave,AM,8:45 AM,Northbound,7291
Lincoln Ave,AM,8:45 AM,Northbound,4511
Lincoln Ave,AM,8:45 AM,Northbound,8648
Lincoln Ave,AM,8:45 AM,Northbound,5845
Lincoln Ave,AM,9:00 AM,Northbound,HW68
Lincoln Ave,AM,9:00 AM,Northbound,6817
Lincoln Ave,AM,9:00 AM,Northbound,MOVE
Lincoln Ave,AM,9:00 AM,Northbound,9179
Lincoln Ave,AM,9:00 AM,Northbound,1720
Lincoln Ave,AM,9:00 AM,Northbound,5419
Lincoln Ave,AM,9:00 AM,Northbound,1777
Lincoln Ave,AM,9:00 AM,Northbound,4933
Lincoln Ave,AM,9:00 AM,Northbound,4491
Lincoln Ave,AM,9:15 AM,Northbound,8695
Lincoln Ave,AM,9:15 AM,Northbound,6112
Lincoln Ave,AM,9:15 AM,Northbound,6200
Lincoln Ave,AM,9:15 AM,Northbound,5847
Lincoln Ave,AM,9:15 AM,Northbound,8781
Lincoln Ave,AM,9:15 AM,Northbound,1283
Lincoln Ave,AM,9:15 AM,Northbound,7012
Lincoln Ave,AM,9:15 AM,Northbound,7273
Lincoln Ave,AM,9:15 AM,Northbound,1022
Lincoln Ave,AM,9:15 AM,Northbound,5978
Lincoln Ave,AM,9:15 AM,Northbound,7032
Lincoln Ave,AM,9:15 AM,Northbound,3129
Lincoln Ave,AM,9:30 AM,Northbound,2355
Lincoln Ave,AM,9:30 AM,Northbound,5778
Lincoln Ave,AM,9:30 AM,Northbound,2860
Lincoln Ave,AM,9:30 AM,Northbound,7720
Lincoln Ave,AM,9:30 AM,Northbound,2891
Lincoln Ave,AM,9:30 AM,Northbound,7886
Lincoln Ave,AM,9:30 AM,Northbound,4812
Lincoln Ave,AM,9:30 AM,Northbound,1077
Lincoln Ave,AM,9:30 AM,Northbound,3363
Lincoln Ave,AM,9:30 AM,Northbound,679F
Lincoln Ave,AM,9:30 AM,Northbound,ALAJ
Lincoln Ave,AM,9:30 AM,Northbound,U648
Lincoln Ave,AM,9:30 AM,Northbound,2757
Lincoln Ave,AM,9:30 AM,Northbound,6383
Lincoln Ave,AM,9:45 AM,Northbound,5984
Lincoln Ave,AM,9:45 AM,Northbound,9533
Lincoln Ave,AM,9:45 AM,Northbound,5524
Lincoln Ave,AM,9:45 AM,Northbound,6612
Lincoln Ave,AM,9:45 AM,Northbound,9438
Lincoln Ave,AM,9:45 AM,Northbound,2013
Lincoln Ave,AM,9:45 AM,Northbound,8641
Lincoln Ave,AM,9:45 AM,Northbound,1905
Lincoln Ave,AM,9:45 AM,Northbound,6058
Lincoln Ave,AM,9:45 AM,Northbound,1915
Lincoln Ave,AM,9:45 AM,Northbound,6609
Lincoln Ave,AM,9:45 AM,Northbound,3889
Lincoln Ave,AM,9:45 AM,Northbound,RS88
Lincoln Ave,AM,9:45 AM,Northbound,1464
Lincoln Ave,AM,9:45 AM,Northbound,5800
Lincoln Ave,PM,3:00 PM,Northbound,1ZSH
Lincoln Ave,PM,3:00 PM,Northbound,8216
Lincoln Ave,PM,3:00 PM,Northbound,6004
Lincoln Ave,PM,3:00 PM,Northbound,1282
Lincoln Ave,PM,3:00 PM,Northbound,3976
Lincoln Ave,PM,3:00 PM,Northbound,61LY
Lincoln Ave,PM,3:00 PM,Northbound,119C
Lincoln Ave,PM,3:00 PM,Northbound,28BB
Lincoln Ave,PM,3:00 PM,Northbound,8954
Lincoln Ave,PM,3:00 PM,Northbound,9871
Lincoln Ave,PM,3:00 PM,Northbound,2560
Lincoln Ave,PM,3:00 PM,Northbound,6034
Lincoln Ave,PM,3:15 PM,Northbound,8848
Lincoln Ave,PM,3:15 PM,Northbound,8282
Lincoln Ave,PM,3:15 PM,Northbound,6909
Lincoln Ave,PM,3:15 PM,Northbound,8190
Lincoln Ave,PM,3:15 PM,Northbound,9200
Lincoln Ave,PM,3:15 PM,Northbound,3342
Lincoln Ave,PM,3:15 PM,Northbound,4867
Lincoln Ave,PM,3:15 PM,Northbound,2114
Lincoln Ave,PM,3:15 PM,Northbound,2251
Lincoln Ave,PM,3:15 PM,Northbound,6760
Lincoln Ave,PM,3:15 PM,Northbound,2774
Lincoln Ave,PM,3:15 PM,Northbound,4700
Lincoln Ave,PM,3:15 PM,Northbound,8215
Lincoln Ave,PM,3:15 PM,Northbound,9464
Lincoln Ave,PM,3:15 PM,Northbound,08SH
Lincoln Ave,PM,3:30 PM,Northbound,5920
Lincoln Ave,PM,3:30 PM,Northbound,7417
Lincoln Ave,PM,3:30 PM,Northbound,01MJ
Lincoln Ave,PM,3:30 PM,Northbound,9354
Lincoln Ave,PM,3:30 PM,Northbound,3523
Lincoln Ave,PM,3:30 PM,Northbound,7032
Lincoln Ave,PM,3:30 PM,Northbound,7478
Lincoln Ave,PM,3:30 PM,Northbound,6345
Lincoln Ave,PM,3:30 PM,Northbound,3379
Lincoln Ave,PM,3:30 PM,Northbound,2148
Lincoln Ave,PM,3:30 PM,Northbound,34BT
Lincoln Ave,PM,3:30 PM,Northbound,4431
Lincoln Ave,PM,3:30 PM,Northbound,9718
Lincoln Ave,PM,3:30 PM,Northbound,8333
Lincoln Ave,PM,3:30 PM,Northbound,V69J
Lincoln Ave,PM,3:30 PM,Northbound,4165
Lincoln Ave,PM,3:30 PM,Northbound,9936
Lincoln Ave,PM,3:30 PM,Northbound,9959
Lincoln Ave,PM,3:30 PM,Northbound,6958
Lincoln Ave,PM,3:30 PM,Northbound,9663
Lincoln Ave,PM,3:30 PM,Northbound,4237
Lincoln Ave,PM,3:30 PM,Northbound,5544
Lincoln Ave,PM,3:30 PM,Northbound,2684
Lincoln Ave,PM,3:30 PM,Northbound,9598
Lincoln Ave,PM,3:30 PM,Northbound,8BLB
Lincoln Ave,PM,3:30 PM,Northbound,3551
Lincoln Ave,PM,3:30 PM,Northbound,9835
Lincoln Ave,PM,3:30 PM,Northbound,2656
Lincoln Ave,PM,3:30 PM,Northbound,2683
Lincoln Ave,PM,3:30 PM,Northbound,2317
Lincoln Ave,PM,3:30 PM,Northbound,8203
Lincoln Ave,PM,3:45 PM,Northbound,6117
Lincoln Ave,PM,3:45 PM,Northbound,5846
Lincoln Ave,PM,3:45 PM,Northbound,4654
Lincoln Ave,PM,3:45 PM,Northbound,9151
Lincoln Ave,PM,3:45 PM,Northbound,1530
Lincoln Ave,PM,3:45 PM,Northbound,7427
Lincoln Ave,PM,3:45 PM,Northbound,70BB
Lincoln Ave,PM,3:45 PM,Northbound,2283
Lincoln Ave,PM,3:45 PM,Northbound,5184
Lincoln Ave,PM,3:45 PM,Northbound,6AEC
Lincoln Ave,PM,3:45 PM,Northbound,6879
Lincoln Ave,PM,3:45 PM,Northbound,5759
Lincoln Ave,PM,3:45 PM,Northbound,5011
Lincoln Ave,PM,3:45 PM,Northbound,7559
Lincoln Ave,PM,3:45 PM,Northbound,8009
Lincoln Ave,PM,3:45 PM,Northbound,6612
Lincoln Ave,PM,3:45 PM,Northbound,7799
Lincoln Ave,PM,3:45 PM,Northbound,1881
Lincoln Ave,PM,3:45 PM,Northbound,2131
Lincoln Ave,PM,3:45 PM,Northbound,2961
Lincoln Ave,PM,3:45 PM,Northbound,2755
Lincoln Ave,PM,3:45 PM,Northbound,7720
Lincoln Ave,PM,3:45 PM,Northbound,2006
Lincoln Ave,PM,3:45 PM,Northbound,9982
Lincoln Ave,PM,3:45 PM,Northbound,7572
Lincoln Ave,PM,3:45 PM,Northbound,6899
Lincoln Ave,PM,4:00 PM,Northbound,5490
Lincoln Ave,PM,4:00 PM,Northbound,7093
Lincoln Ave,PM,4:00 PM,Northbound,5061
Lincoln Ave,PM,4:00 PM,Northbound,4574
Lincoln Ave,PM,4:00 PM,Northbound,9800
Lincoln Ave,PM,4:00 PM,Northbound,9597
Lincoln Ave,PM,4:00 PM,Northbound,4091
Lincoln Ave,PM,4:00 PM,Northbound,9069
Lincoln Ave,PM,4:00 PM,Northbound,2079
Lincoln Ave,PM,4:00 PM,Northbound,2449
Lincoln Ave,PM,4:00 PM,Northbound,ALAJ
Lincoln Ave,PM,4:00 PM,Northbound,4296
Lincoln Ave,PM,4:00 PM,Northbound,6730
Lincoln Ave,PM,4:00 PM,Northbound,4364
Lincoln Ave,PM,4:00 PM,Northbound,7307
Lincoln Ave,PM,4:00 PM,Northbound,2974
Lincoln Ave,PM,4:00 PM,Northbound,2738
Lincoln Ave,PM,4:15PM,Northbound,6696
Lincoln Ave,PM,4:15PM,Northbound,4618
Lincoln Ave,PM,4:15PM,Northbound,5551
Lincoln Ave,PM,4:15PM,Northbound,83MM
Lincoln Ave,PM,4:15PM,Northbound,5196
Lincoln Ave,PM,4:15PM,Northbound,4619
Lincoln Ave,PM,4:15PM,Northbound,9563
Lincoln Ave,PM,4:15PM,Northbound,2330
Lincoln Ave,PM,4:15PM,Northbound,3198
Lincoln Ave,PM,4:15PM,Northbound,6819
Lincoln Ave,PM,4:15PM,Northbound,1387
Lincoln Ave,PM,4:15PM,Northbound,3861
Lincoln Ave,PM,4:15PM,Northbound,4416
Lincoln Ave,PM,4:15PM,Northbound,4094
Lincoln Ave,PM,4:15PM,Northbound,6391
Lincoln Ave,PM,4:15PM,Northbound,2807
Lincoln Ave,PM,4:15PM,Northbound,8568
Lincoln Ave,PM,4:15PM,Northbound,2310
Lincoln Ave,PM,4:15PM,Northbound,1878
Lincoln Ave,PM,4:15PM,Northbound,9553
Lincoln Ave,PM,4:15PM,Northbound,7605
Lincoln Ave,PM,4:15PM,Northbound,02NG
Lincoln Ave,PM,4:15PM,Northbound,2876
Lincoln Ave,PM,4:30 PM,Northbound,4700
Lincoln Ave,PM,4:30 PM,Northbound,1852
Lincoln Ave,PM,4:30 PM,Northbound,9113
Lincoln Ave,PM,4:30 PM,Northbound,V9TX
Lincoln Ave,PM,4:30 PM,Northbound,9443
Lincoln Ave,PM,4:30 PM,Northbound,9767
Lincoln Ave,PM,4:30 PM,Northbound,8564
Lincoln Ave,PM,4:30 PM,Northbound,9252
Lincoln Ave,PM,4:30 PM,Northbound,3728
Lincoln Ave,PM,4:30 PM,Northbound,5846
Lincoln Ave,PM,4:30 PM,Northbound,1258
Lincoln Ave,PM,4:30 PM,Northbound,4871
Lincoln Ave,PM,4:30 PM,Northbound,L898
Lincoln Ave,PM,4:30 PM,Northbound,5063
Lincoln Ave,PM,4:30 PM,Northbound,4961
Lincoln Ave,PM,4:30 PM,Northbound,5842
Lincoln Ave,PM,4:30 PM,Northbound,9486
Lincoln Ave,PM,4:30 PM,Northbound,9141
Lincoln Ave,PM,4:30 PM,Northbound,9276
Lincoln Ave,PM,4:45 PM,Northbound,2958
Lincoln Ave,PM,4:45 PM,Northbound,2816
Lincoln Ave,PM,4:45 PM,Northbound,8231
Lincoln Ave,PM,4:45 PM,Northbound,6004
Lincoln Ave,PM,4:45 PM,Northbound,7820
Lincoln Ave,PM,4:45 PM,Northbound,2845
Lincoln Ave,PM,4:45 PM,Northbound,3592
Lincoln Ave,PM,4:45 PM,Northbound,3117
Lincoln Ave,PM,4:45 PM,Northbound,9011
Lincoln Ave,PM,4:45 PM,Northbound,63MA
Lincoln Ave,PM,4:45 PM,Northbound,3451
Lincoln Ave,PM,4:45 PM,Northbound,9464
Lincoln Ave,PM,4:45 PM,Northbound,3961
Lincoln Ave,PM,4:45 PM,Northbound,7605
Lincoln Ave,PM,4:45 PM,Northbound,2777
Lincoln Ave,PM,4:45 PM,Northbound,7053
Lincoln Ave,PM,4:45 PM,Northbound,3150
Lincoln Ave,PM,5:00 PM,Northbound,1938
Lincoln Ave,PM,5:00 PM,Northbound,3548
Lincoln Ave,PM,5:00 PM,Northbound,00MN
Lincoln Ave,PM,5:00 PM,Northbound,8816
Lincoln Ave,PM,5:00 PM,Northbound,8716
Lincoln Ave,PM,5:00 PM,Northbound,8767
Lincoln Ave,PM,5:00 PM,Northbound,7433
Lincoln Ave,PM,5:00 PM,Northbound,9599
Lincoln Ave,PM,5:00 PM,Northbound,9993
Lincoln Ave,PM,5:00 PM,Northbound,FIVE
Lincoln Ave,PM,5:00 PM,Northbound,3868
Lincoln Ave,PM,5:00 PM,Northbound,2343
Lincoln Ave,PM,5:00 PM,Northbound,2049
Lincoln Ave,PM,5:00 PM,Northbound,5483
Lincoln Ave,PM,5:00 PM,Northbound,3250
Lincoln Ave,PM,5:00 PM,Northbound,7894
Lincoln Ave,PM,5:00 PM,Northbound,9048
Lincoln Ave,PM,5:00 PM,Northbound,5230
Lincoln Ave,PM,5:00 PM,Northbound,5793
Lincoln Ave,PM,5:00 PM,Northbound,2073
Lincoln Ave,PM,5:00 PM,Northbound,6793
Lincoln Ave,PM,5:00 PM,Northbound,9100
Lincoln Ave,PM,5:15 PM,Northbound,3071
Lincoln Ave,PM,5:15 PM,Northbound,4322
Lincoln Ave,PM,5:15 PM,Northbound,1482
Lincoln Ave,PM,5:15 PM,Northbound,3576
Lincoln Ave,PM,5:15 PM,Northbound,6599
Lincoln Ave,PM,5:15 PM,Northbound,3020
Lincoln Ave,PM,5:15 PM,Northbound,9363
Lincoln Ave,PM,5:15 PM,Northbound,5063
Lincoln Ave,PM,5:15 PM,Northbound,4431
Lincoln Ave,PM,5:15 PM,Northbound,3571
Lincoln Ave,PM,5:15 PM,Northbound,2929
Lincoln Ave,PM,5:15 PM,Northbound,7735
Lincoln Ave,PM,5:15 PM,Northbound,1746
Lincoln Ave,PM,5:15 PM,Northbound,3801
Lincoln Ave,PM,5:15 PM,Northbound,8396
Lincoln Ave,PM,5:15 PM,Northbound,7395
Lincoln Ave,PM,5:15 PM,Northbound,6821
Lincoln Ave,PM,5:15 PM,Northbound,9469
Lincoln Ave,PM,5:15 PM,Northbound,8395
Lincoln Ave,PM,5:30 PM,Northbound,7665
Lincoln Ave,PM,5:30 PM,Northbound,5177
Lincoln Ave,PM,5:30 PM,Northbound,9293
Lincoln Ave,PM,5:30 PM,Northbound,J923
Lincoln Ave,PM,5:30 PM,Northbound,3634
Lincoln Ave,PM,5:30 PM,Northbound,7371
Lincoln Ave,PM,5:30 PM,Northbound,4049
Lincoln Ave,PM,5:30 PM,Northbound,7094
Lincoln Ave,PM,5:30 PM,Northbound,2414
Lincoln Ave,PM,5:30 PM,Northbound,ZY53
Lincoln Ave,PM,5:30 PM,Northbound,8546
Lincoln Ave,PM,5:30 PM,Northbound,5328
Lincoln Ave,PM,5:30 PM,Northbound,5448
Lincoln Ave,PM,5:30 PM,Northbound,1275
Lincoln Ave,PM,5:30 PM,Northbound,6436
Lincoln Ave,PM,5:30 PM,Northbound,9371
Lincoln Ave,PM,5:45 PM,Northbound,8387
Lincoln Ave,PM,5:45 PM,Northbound,3017
Lincoln Ave,PM,5:45 PM,Northbound,7451
Lincoln Ave,PM,5:45 PM,Northbound,2738
Lincoln Ave,PM,5:45 PM,Northbound,5782
Lincoln Ave,PM,5:45 PM,Northbound,4867
Lincoln Ave,PM,5:45 PM,Northbound,9148
Lincoln Ave,PM,5:45 PM,Northbound,3182
Lincoln Ave,PM,5:45 PM,Northbound,9346
Lincoln Ave,PM,5:45 PM,Northbound,9576
Lincoln Ave,PM,5:45 PM,Northbound,8027
Lincoln Ave,PM,5:45 PM,Northbound,4898
Lincoln Ave,PM,5:45 PM,Northbound,7983
Lincoln Ave,PM,5:45 PM,Northbound,811V
Lincoln Ave,PM,6:00PM,Northbound,T143
Lincoln Ave,PM,6:00PM,Northbound,2310
Lincoln Ave,PM,6:00PM,Northbound,2412
Lincoln Ave,PM,6:00PM,Northbound,8930
Lincoln Ave,PM,6:00PM,Northbound,CFA1
Lincoln Ave,PM,6:00PM,Northbound,2891
Lincoln Ave,PM,6:00PM,Northbound,4358
Lincoln Ave,PM,6:00PM,Northbound,1973
Lincoln Ave,PM,6:00PM,Northbound,5283
Lincoln Ave,PM,6:00PM,Northbound,4328
Lincoln Ave,PM,6:00PM,Northbound,2118
Lincoln Ave,PM,6:00PM,Northbound,3285
Lincoln Ave,PM,6:00PM,Northbound,7992
Lincoln Ave,PM,6:00PM,Northbound,4778
Lincoln Ave,PM,6:15 PM,Northbound,7371
Lincoln Ave,PM,6:15 PM,Northbound,7926
Lincoln Ave,PM,6:15 PM,Northbound,3983
Lincoln Ave,PM,6:15 PM,Northbound,3540
Lincoln Ave,PM,6:15 PM,Northbound,9150
Lincoln Ave,PM,6:15 PM,Northbound,9072
Lincoln Ave,PM,6:15 PM,Northbound,6492
Lincoln Ave,PM,6:15 PM,Northbound,2266
Lincoln Ave,PM,6:15 PM,Northbound,3348
Lincoln Ave,PM,6:15 PM,Northbound,8638
Lincoln Ave,PM,6:15 PM,Northbound,5446
Lincoln Ave,PM,6:30 PM,Northbound,9019
Lincoln Ave,PM,6:30 PM,Northbound,1462
Lincoln Ave,PM,6:30 PM,Northbound,8853
Lincoln Ave,PM,6:30 PM,Northbound,1486
Lincoln Ave,PM,6:30 PM,Northbound,6120
Lincoln Ave,PM,6:30 PM,Northbound,NAID
Lincoln Ave,PM,6:30 PM,Northbound,9552
Lincoln Ave,PM,6:30 PM,Northbound,8105
Lincoln Ave,PM,6:30 PM,Northbound,9867
Lincoln Ave,PM,6:30 PM,Northbound,9650
Lincoln Ave,PM,6:30 PM,Northbound,9589
Lincoln Ave,PM,6:30 PM,Northbound,5098
Lincoln Ave,PM,6:30 PM,Northbound,4929
Lincoln Ave,PM,6:45 PM,Northbound,9804
Lincoln Ave,PM,6:45 PM,Northbound,3035
Lincoln Ave,PM,6:45 PM,Northbound,9344
Lincoln Ave,PM,6:45 PM,Northbound,3313
Lincoln Ave,PM,6:45 PM,Northbound,3777
Lincoln Ave,PM,6:45 PM,Northbound,6050
Lincoln Ave,PM,6:45 PM,Northbound,2086
Lincoln Ave,PM,6:45 PM,Northbound,6357
Lincoln Ave,PM,6:45 PM,Northbound,61MM
Lincoln Ave,PM,6:45 PM,Northbound,9010
Lincoln Ave,PM,6:45 PM,Northbound,1352
Lincoln Ave,PM,6:45 PM,Northbound,SKYE
Lincoln Ave,PM,6:45 PM,Northbound,9672
Lincoln Ave,AM,6:00 AM,Southbound,1352
Lincoln Ave,AM,6:00 AM,Southbound,6002
Lincoln Ave,AM,6:00 AM,Southbound,1216
Lincoln Ave,AM,6:00 AM,Southbound,8304
